image_id,label,class_name,condition,width,height,filename,relative_path
3404,4,parking place,opened,960,1280,photo_21_2024-12-18_13-05-57.jpg,dataset_top12\parking place\opened\photo_21_2024-12-18_13-05-57.jpg
4524,8,right,opened,448,449,photo_34_2024-12-19_02-04-55.jpg,dataset_top12\right\opened\photo_34_2024-12-19_02-04-55.jpg
819,0,pedestrian crossing,opened,960,1280,photo_92_2024-12-18_02-27-47.jpg,dataset_top12\pedestrian crossing\opened\photo_92_2024-12-18_02-27-47.jpg
187,0,pedestrian crossing,opened,960,1280,photo_25_2024-12-09_12-46-01.jpg,dataset_top12\pedestrian crossing\opened\photo_25_2024-12-09_12-46-01.jpg
1601,0,pedestrian crossing,closed,720,1280,photo_5278624148517676711_y.jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676711_y.jpg
3682,5,maximum speed limit_40,opened,960,1280,photo_14_2024-12-18_02-27-47.jpg,dataset_top12\maximum speed limit_40\opened\photo_14_2024-12-18_02-27-47.jpg
3837,5,maximum speed limit_40,opened,782,556,photo_93_2024-12-18_13-02-04.jpg,dataset_top12\maximum speed limit_40\opened\photo_93_2024-12-18_13-02-04.jpg
960,0,pedestrian crossing,closed,4640,3472,IMG_20241029_174328.jpg,dataset_top12\pedestrian crossing\closed\IMG_20241029_174328.jpg
2382,1,give way,opened,960,1015,photo_99_2024-12-18_13-05-57.jpg,dataset_top12\give way\opened\photo_99_2024-12-18_13-05-57.jpg
4578,8,right,opened,529,578,photo_66_2024-12-19_02-00-05.jpg,dataset_top12\right\opened\photo_66_2024-12-19_02-00-05.jpg
3334,3,no stopping,closed,679,724,photo_87_2024-12-09_12-45-24_1.jpg,dataset_top12\no stopping\closed\photo_87_2024-12-09_12-45-24_1.jpg
2931,2,tow truck,opened,582,592,photo_83_2024-12-19_02-03-02.jpg,dataset_top12\tow truck\opened\photo_83_2024-12-19_02-03-02.jpg
2269,1,give way,opened,568,548,photo_53_2024-12-19_02-00-53.jpg,dataset_top12\give way\opened\photo_53_2024-12-19_02-00-53.jpg
2597,1,give way,closed,720,1280,photo_5278624148517676676_y (1).jpg,dataset_top12\give way\closed\photo_5278624148517676676_y (1).jpg
2615,1,give way,closed,960,1280,photo_55_2024-10-29_09-53-08.jpg,dataset_top12\give way\closed\photo_55_2024-10-29_09-53-08.jpg
137,0,pedestrian crossing,opened,960,1280,photo_1_2024-12-19_00-10-31.jpg,dataset_top12\pedestrian crossing\opened\photo_1_2024-12-19_00-10-31.jpg
2401,1,give way,closed,4640,3472,IMG_20241017_161109.jpg,dataset_top12\give way\closed\IMG_20241017_161109.jpg
3290,3,no stopping,closed,989,794,photo_58_2024-12-07_12-46-04.jpg,dataset_top12\no stopping\closed\photo_58_2024-12-07_12-46-04.jpg
4689,9,straight,opened,344,420,photo_14_2024-04-25_12-43-13.jpg,dataset_top12\straight\opened\photo_14_2024-04-25_12-43-13.jpg
717,0,pedestrian crossing,opened,820,1022,photo_7_2024-12-18_13-05-23.jpg,dataset_top12\pedestrian crossing\opened\photo_7_2024-12-18_13-05-23.jpg
2958,2,tow truck,opened,764,750,photo_97_2024-12-18_02-27-08.jpg,dataset_top12\tow truck\opened\photo_97_2024-12-18_02-27-08.jpg
1493,0,pedestrian crossing,closed,960,1280,photo_5278624148517676382_y.jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676382_y.jpg
1182,0,pedestrian crossing,closed,960,1280,photo_28_2024-12-07_12-51-07.jpg,dataset_top12\pedestrian crossing\closed\photo_28_2024-12-07_12-51-07.jpg
3727,5,maximum speed limit_40,opened,773,752,photo_40_2024-12-19_01-58-39.jpg,dataset_top12\maximum speed limit_40\opened\photo_40_2024-12-19_01-58-39.jpg
1185,0,pedestrian crossing,closed,960,1280,photo_29_2024-10-29_09-53-08.jpg,dataset_top12\pedestrian crossing\closed\photo_29_2024-10-29_09-53-08.jpg
4341,7,stop line,closed,787,743,photo_18_2024-12-07_12-49-18.jpg,dataset_top12\stop line\closed\photo_18_2024-12-07_12-49-18.jpg
3074,3,no stopping,opened,960,1280,photo_21_2024-12-18_13-00-25.jpg,dataset_top12\no stopping\opened\photo_21_2024-12-18_13-00-25.jpg
2103,0,pedestrian crossing,closed,456,456,photo_94_2024-12-09_12-45-24.jpg,dataset_top12\pedestrian crossing\closed\photo_94_2024-12-09_12-45-24.jpg
244,0,pedestrian crossing,opened,960,1280,photo_2_2024-12-18_12-58-24.jpg,dataset_top12\pedestrian crossing\opened\photo_2_2024-12-18_12-58-24.jpg
1968,0,pedestrian crossing,closed,960,1280,photo_81_2024-10-29_09-53-08.jpg,dataset_top12\pedestrian crossing\closed\photo_81_2024-10-29_09-53-08.jpg
133,0,pedestrian crossing,opened,960,1280,photo_1_2024-12-18_13-05-22.jpg,dataset_top12\pedestrian crossing\opened\photo_1_2024-12-18_13-05-22.jpg
4573,8,right,opened,525,613,photo_61_2024-12-19_02-00-05.jpg,dataset_top12\right\opened\photo_61_2024-12-19_02-00-05.jpg
2386,1,give way,closed,1660,1822,20241102_111922.jpg,dataset_top12\give way\closed\20241102_111922.jpg
2206,1,give way,opened,960,1030,photo_26_2024-12-18_13-05-57.jpg,dataset_top12\give way\opened\photo_26_2024-12-18_13-05-57.jpg
1262,0,pedestrian crossing,closed,960,1280,photo_36_2024-10-29_09-53-08.jpg,dataset_top12\pedestrian crossing\closed\photo_36_2024-10-29_09-53-08.jpg
5169,11,no entry,closed,599,637,photo_67_2024-12-06_22-25-23.jpg,dataset_top12\no entry\closed\photo_67_2024-12-06_22-25-23.jpg
1726,0,pedestrian crossing,closed,960,1280,photo_58_2024-12-05_22-23-25.jpg,dataset_top12\pedestrian crossing\closed\photo_58_2024-12-05_22-23-25.jpg
1532,0,pedestrian crossing,closed,960,1280,photo_5278624148517676471_y.jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676471_y.jpg
2388,1,give way,closed,1779,1888,20241102_115737.jpg,dataset_top12\give way\closed\20241102_115737.jpg
1377,0,pedestrian crossing,closed,960,1280,photo_47_2024-12-07_12-48-02.jpg,dataset_top12\pedestrian crossing\closed\photo_47_2024-12-07_12-48-02.jpg
93,0,pedestrian crossing,opened,1058,1280,photo_17_2024-12-18_02-27-08.jpg,dataset_top12\pedestrian crossing\opened\photo_17_2024-12-18_02-27-08.jpg
4557,8,right,opened,103,101,photo_4_2024-04-25_12-41-12_r_0.jpg,dataset_top12\right\opened\photo_4_2024-04-25_12-41-12_r_0.jpg
653,0,pedestrian crossing,opened,960,1280,photo_73_2024-12-18_02-27-47.jpg,dataset_top12\pedestrian crossing\opened\photo_73_2024-12-18_02-27-47.jpg
1604,0,pedestrian crossing,closed,720,1280,photo_5278624148517676716_y.jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676716_y.jpg
909,0,pedestrian crossing,closed,4624,3468,20241102_120722.jpg,dataset_top12\pedestrian crossing\closed\20241102_120722.jpg
1062,0,pedestrian crossing,closed,960,1280,photo_16_2024-12-06_22-24-57.jpg,dataset_top12\pedestrian crossing\closed\photo_16_2024-12-06_22-24-57.jpg
1168,0,pedestrian crossing,closed,1280,1001,photo_27_2024-12-05_22-23-10.jpg,dataset_top12\pedestrian crossing\closed\photo_27_2024-12-05_22-23-10.jpg
746,0,pedestrian crossing,opened,960,1280,photo_83_2024-12-18_12-58-24.jpg,dataset_top12\pedestrian crossing\opened\photo_83_2024-12-18_12-58-24.jpg
792,0,pedestrian crossing,opened,650,655,photo_8_2024-12-18_12-58-24.jpg,dataset_top12\pedestrian crossing\opened\photo_8_2024-12-18_12-58-24.jpg
1922,0,pedestrian crossing,closed,960,1280,photo_77_2024-12-05_22-23-10.jpg,dataset_top12\pedestrian crossing\closed\photo_77_2024-12-05_22-23-10.jpg
656,0,pedestrian crossing,opened,960,1280,photo_73_2024-12-18_13-05-23.jpg,dataset_top12\pedestrian crossing\opened\photo_73_2024-12-18_13-05-23.jpg
883,0,pedestrian crossing,opened,960,1280,photo_99_2024-12-19_01-58-39.jpg,dataset_top12\pedestrian crossing\opened\photo_99_2024-12-19_01-58-39.jpg
4582,8,right,opened,154,151,photo_6_2024-04-25_12-41-12_3.jpg,dataset_top12\right\opened\photo_6_2024-04-25_12-41-12_3.jpg
79,0,pedestrian crossing,opened,960,1280,photo_16_2024-12-09_12-49-48.jpg,dataset_top12\pedestrian crossing\opened\photo_16_2024-12-09_12-49-48.jpg
3669,5,maximum speed limit_40,opened,582,587,photo_11_2024-12-18_02-13-44.jpg,dataset_top12\maximum speed limit_40\opened\photo_11_2024-12-18_02-13-44.jpg
5152,11,no entry,opened,960,1280,photo_93_2024-12-18_02-17-59.jpg,dataset_top12\no entry\opened\photo_93_2024-12-18_02-17-59.jpg
3216,3,no stopping,closed,1399,1253,20241102_113612_2.jpg,dataset_top12\no stopping\closed\20241102_113612_2.jpg
3909,5,maximum speed limit_40,closed,1280,832,photo_66_2024-12-05_22-23-50.jpg,dataset_top12\maximum speed limit_40\closed\photo_66_2024-12-05_22-23-50.jpg
545,0,pedestrian crossing,opened,960,1280,photo_62_2024-12-18_13-05-57.jpg,dataset_top12\pedestrian crossing\opened\photo_62_2024-12-18_13-05-57.jpg
5075,11,no entry,opened,960,1280,photo_44_2024-12-18_02-28-33.jpg,dataset_top12\no entry\opened\photo_44_2024-12-18_02-28-33.jpg
4619,8,right,opened,477,493,photo_93_2024-12-19_02-00-05.jpg,dataset_top12\right\opened\photo_93_2024-12-19_02-00-05.jpg
2173,1,give way,opened,960,1280,photo_18_2024-12-18_13-01-24.jpg,dataset_top12\give way\opened\photo_18_2024-12-18_13-01-24.jpg
1531,0,pedestrian crossing,closed,960,1280,photo_5278624148517676469_y.jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676469_y.jpg
4169,6,left,closed,603,645,photo_88_2024-12-05_22-22-53_1.jpg,dataset_top12\left\closed\photo_88_2024-12-05_22-22-53_1.jpg
54,0,pedestrian crossing,opened,960,931,photo_13_2024-12-18_13-06-32.jpg,dataset_top12\pedestrian crossing\opened\photo_13_2024-12-18_13-06-32.jpg
1921,0,pedestrian crossing,closed,960,1280,photo_77_2024-10-29_09-53-08.jpg,dataset_top12\pedestrian crossing\closed\photo_77_2024-10-29_09-53-08.jpg
2132,0,pedestrian crossing,closed,896,869,photo_9_2024-12-07_12-48-02.jpg,dataset_top12\pedestrian crossing\closed\photo_9_2024-12-07_12-48-02.jpg
3250,3,no stopping,closed,1280,1214,photo_15_2024-12-07_12-49-18.jpg,dataset_top12\no stopping\closed\photo_15_2024-12-07_12-49-18.jpg
2821,2,tow truck,opened,570,578,photo_40_2024-12-19_02-00-05.jpg,dataset_top12\tow truck\opened\photo_40_2024-12-19_02-00-05.jpg
3599,4,parking place,opened,960,1280,photo_86_2024-12-19_02-00-05.jpg,dataset_top12\parking place\opened\photo_86_2024-12-19_02-00-05.jpg
4965,10,bus stop,closed,827,1280,photo_47_2024-12-07_12-46-52.jpg,dataset_top12\bus stop\closed\photo_47_2024-12-07_12-46-52.jpg
1729,0,pedestrian crossing,closed,960,1280,photo_58_2024-12-07_12-49-18.jpg,dataset_top12\pedestrian crossing\closed\photo_58_2024-12-07_12-49-18.jpg
4170,6,left,closed,510,510,photo_89_2024-12-05_22-22-53_1.jpg,dataset_top12\left\closed\photo_89_2024-12-05_22-22-53_1.jpg
3262,3,no stopping,closed,1163,1280,photo_25_2024-12-06_22-25-22.jpg,dataset_top12\no stopping\closed\photo_25_2024-12-06_22-25-22.jpg
3898,5,maximum speed limit_40,closed,929,857,photo_59_2024-12-07_12-46-52.jpg,dataset_top12\maximum speed limit_40\closed\photo_59_2024-12-07_12-46-52.jpg
4705,9,straight,opened,330,319,photo_20_2024-04-25_12-43-13.jpg,dataset_top12\straight\opened\photo_20_2024-04-25_12-43-13.jpg
4297,7,stop line,opened,495,497,photo_69_2024-12-09_12-45-24.jpg,dataset_top12\stop line\opened\photo_69_2024-12-09_12-45-24.jpg
923,0,pedestrian crossing,closed,4640,3472,IMG_20241017_162231.jpg,dataset_top12\pedestrian crossing\closed\IMG_20241017_162231.jpg
1702,0,pedestrian crossing,closed,960,1280,photo_56_2024-10-29_09-42-50.jpg,dataset_top12\pedestrian crossing\closed\photo_56_2024-10-29_09-42-50.jpg
2406,1,give way,closed,1066,970,IMG_20241017_163824.jpg,dataset_top12\give way\closed\IMG_20241017_163824.jpg
2110,0,pedestrian crossing,closed,960,1280,photo_96_2024-12-05_22-23-10.jpg,dataset_top12\pedestrian crossing\closed\photo_96_2024-12-05_22-23-10.jpg
2898,2,tow truck,opened,772,688,photo_68_2024-12-18_02-33-06.jpg,dataset_top12\tow truck\opened\photo_68_2024-12-18_02-33-06.jpg
4430,8,right,opened,893,1382,IMG_0810_4.JPG,dataset_top12\right\opened\IMG_0810_4.JPG
4175,7,stop line,opened,730,671,photo_10_2024-12-18_02-10-22.jpg,dataset_top12\stop line\opened\photo_10_2024-12-18_02-10-22.jpg
3962,6,left,opened,307,402,IMG_0791_9.JPG,dataset_top12\left\opened\IMG_0791_9.JPG
1363,0,pedestrian crossing,closed,960,1280,photo_45_2024-12-09_12-46-01.jpg,dataset_top12\pedestrian crossing\closed\photo_45_2024-12-09_12-46-01.jpg
4074,6,left,opened,143,145,photo_42_2024-04-25_12-41-12.jpg,dataset_top12\left\opened\photo_42_2024-04-25_12-41-12.jpg
665,0,pedestrian crossing,opened,960,1280,photo_75_2024-12-09_12-46-32.jpg,dataset_top12\pedestrian crossing\opened\photo_75_2024-12-09_12-46-32.jpg
3010,2,tow truck,closed,930,503,photo_68_2024-12-07_12-46-52.jpg,dataset_top12\tow truck\closed\photo_68_2024-12-07_12-46-52.jpg
4256,7,stop line,opened,848,829,photo_46_2024-12-18_02-27-08.jpg,dataset_top12\stop line\opened\photo_46_2024-12-18_02-27-08.jpg
144,0,pedestrian crossing,opened,960,1280,photo_20_2024-12-18_12-58-24.jpg,dataset_top12\pedestrian crossing\opened\photo_20_2024-12-18_12-58-24.jpg
221,0,pedestrian crossing,opened,960,1280,photo_28_2024-12-18_02-36-53.jpg,dataset_top12\pedestrian crossing\opened\photo_28_2024-12-18_02-36-53.jpg
3264,3,no stopping,closed,960,1280,photo_27_2024-12-06_22-25-22.jpg,dataset_top12\no stopping\closed\photo_27_2024-12-06_22-25-22.jpg
3005,2,tow truck,closed,215,134,photo_58_2024-12-06_22-25-52.jpg,dataset_top12\tow truck\closed\photo_58_2024-12-06_22-25-52.jpg
2328,1,give way,opened,960,1280,photo_79_2024-12-18_13-05-23.jpg,dataset_top12\give way\opened\photo_79_2024-12-18_13-05-23.jpg
2853,2,tow truck,opened,588,586,photo_52_2024-12-19_02-03-02.jpg,dataset_top12\tow truck\opened\photo_52_2024-12-19_02-03-02.jpg
340,0,pedestrian crossing,opened,960,1280,photo_39_2024-12-18_02-17-32.jpg,dataset_top12\pedestrian crossing\opened\photo_39_2024-12-18_02-17-32.jpg
4815,9,straight,opened,664,657,photo_9_2024-04-25_12-43-13_1.jpg,dataset_top12\straight\opened\photo_9_2024-04-25_12-43-13_1.jpg
2786,2,tow truck,opened,408,406,photo_30_2024-12-19_02-03-02.jpg,dataset_top12\tow truck\opened\photo_30_2024-12-19_02-03-02.jpg
4114,6,left,opened,226,224,photo_75_2024-04-25_12-41-12.jpg,dataset_top12\left\opened\photo_75_2024-04-25_12-41-12.jpg
2060,0,pedestrian crossing,closed,1280,779,photo_8_2024-12-05_22-23-10.jpg,dataset_top12\pedestrian crossing\closed\photo_8_2024-12-05_22-23-10.jpg
2730,2,tow truck,opened,715,673,photo_16_2024-12-19_02-00-53.jpg,dataset_top12\tow truck\opened\photo_16_2024-12-19_02-00-53.jpg
322,0,pedestrian crossing,opened,960,1280,photo_37_2024-12-18_02-36-53.jpg,dataset_top12\pedestrian crossing\opened\photo_37_2024-12-18_02-36-53.jpg
958,0,pedestrian crossing,closed,4640,3472,IMG_20241029_174314.jpg,dataset_top12\pedestrian crossing\closed\IMG_20241029_174314.jpg
1489,0,pedestrian crossing,closed,960,1280,photo_5278624148517676379_y (1).jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676379_y (1).jpg
3382,4,parking place,opened,960,1280,photo_17_2024-12-18_02-17-32.jpg,dataset_top12\parking place\opened\photo_17_2024-12-18_02-17-32.jpg
4760,9,straight,opened,123,117,photo_4_2024-04-25_12-43-13_0.jpg,dataset_top12\straight\opened\photo_4_2024-04-25_12-43-13_0.jpg
1768,0,pedestrian crossing,closed,960,1280,photo_62_2024-10-29_09-42-50.jpg,dataset_top12\pedestrian crossing\closed\photo_62_2024-10-29_09-42-50.jpg
2860,2,tow truck,opened,699,704,photo_54_2024-12-19_02-00-05.jpg,dataset_top12\tow truck\opened\photo_54_2024-12-19_02-00-05.jpg
4365,7,stop line,closed,960,1280,photo_5278624148517676317_y.jpg,dataset_top12\stop line\closed\photo_5278624148517676317_y.jpg
1086,0,pedestrian crossing,closed,960,1280,photo_19_2024-12-05_22-23-10.jpg,dataset_top12\pedestrian crossing\closed\photo_19_2024-12-05_22-23-10.jpg
4035,6,left,opened,599,600,photo_25_2024-12-09_12-49-48_1.jpg,dataset_top12\left\opened\photo_25_2024-12-09_12-49-48_1.jpg
1850,0,pedestrian crossing,closed,740,752,photo_6_2024-12-07_12-51-07.jpg,dataset_top12\pedestrian crossing\closed\photo_6_2024-12-07_12-51-07.jpg
3573,4,parking place,opened,960,1280,photo_74_2024-12-19_02-00-05.jpg,dataset_top12\parking place\opened\photo_74_2024-12-19_02-00-05.jpg
3721,5,maximum speed limit_40,opened,762,757,photo_38_2024-12-19_01-58-39.jpg,dataset_top12\maximum speed limit_40\opened\photo_38_2024-12-19_01-58-39.jpg
3196,3,no stopping,opened,960,1280,photo_91_2024-12-18_12-58-24.jpg,dataset_top12\no stopping\opened\photo_91_2024-12-18_12-58-24.jpg
3037,2,tow truck,closed,592,597,photo_92_2024-12-09_12-45-24.jpg,dataset_top12\tow truck\closed\photo_92_2024-12-09_12-45-24.jpg
5134,11,no entry,opened,960,1280,photo_83_2024-12-18_13-01-24.jpg,dataset_top12\no entry\opened\photo_83_2024-12-18_13-01-24.jpg
2384,1,give way,opened,960,1280,photo_9_2024-12-18_13-01-24.jpg,dataset_top12\give way\opened\photo_9_2024-12-18_13-01-24.jpg
2074,0,pedestrian crossing,closed,960,1280,photo_91_2024-10-29_09-54-21.jpg,dataset_top12\pedestrian crossing\closed\photo_91_2024-10-29_09-54-21.jpg
578,0,pedestrian crossing,opened,960,1280,photo_66_2024-12-18_02-27-47.jpg,dataset_top12\pedestrian crossing\opened\photo_66_2024-12-18_02-27-47.jpg
1707,0,pedestrian crossing,closed,960,1280,photo_56_2024-12-07_12-48-02.jpg,dataset_top12\pedestrian crossing\closed\photo_56_2024-12-07_12-48-02.jpg
474,0,pedestrian crossing,opened,960,1280,photo_54_2024-12-18_13-05-57.jpg,dataset_top12\pedestrian crossing\opened\photo_54_2024-12-18_13-05-57.jpg
2291,1,give way,opened,960,1280,photo_64_2024-12-18_12-58-24.jpg,dataset_top12\give way\opened\photo_64_2024-12-18_12-58-24.jpg
2304,1,give way,opened,960,1280,photo_70_2024-12-09_12-46-32.jpg,dataset_top12\give way\opened\photo_70_2024-12-09_12-46-32.jpg
4033,6,left,opened,340,347,photo_25_2024-04-25_12-41-12.jpg,dataset_top12\left\opened\photo_25_2024-04-25_12-41-12.jpg
3446,4,parking place,opened,960,1280,photo_32_2024-12-18_02-17-32.jpg,dataset_top12\parking place\opened\photo_32_2024-12-18_02-17-32.jpg
3203,3,no stopping,opened,960,1280,photo_95_2024-12-18_02-19-24.jpg,dataset_top12\no stopping\opened\photo_95_2024-12-18_02-19-24.jpg
256,0,pedestrian crossing,opened,960,1280,photo_30_2024-12-19_00-10-31.jpg,dataset_top12\pedestrian crossing\opened\photo_30_2024-12-19_00-10-31.jpg
209,0,pedestrian crossing,opened,960,1280,photo_27_2024-12-18_02-36-53.jpg,dataset_top12\pedestrian crossing\opened\photo_27_2024-12-18_02-36-53.jpg
3532,4,parking place,opened,960,1280,photo_60_2024-12-19_01-59-18.jpg,dataset_top12\parking place\opened\photo_60_2024-12-19_01-59-18.jpg
3348,3,no stopping,closed,568,561,photo_92_2024-12-09_12-45-24_1.jpg,dataset_top12\no stopping\closed\photo_92_2024-12-09_12-45-24_1.jpg
1938,0,pedestrian crossing,closed,960,1280,photo_78_2024-12-07_12-48-37.jpg,dataset_top12\pedestrian crossing\closed\photo_78_2024-12-07_12-48-37.jpg
675,0,pedestrian crossing,opened,960,1280,photo_76_2024-12-18_02-28-33.jpg,dataset_top12\pedestrian crossing\opened\photo_76_2024-12-18_02-28-33.jpg
3550,4,parking place,opened,960,1280,photo_68_2024-12-18_13-01-24.jpg,dataset_top12\parking place\opened\photo_68_2024-12-18_13-01-24.jpg
4296,7,stop line,opened,704,663,photo_67_2024-12-18_13-01-24.jpg,dataset_top12\stop line\opened\photo_67_2024-12-18_13-01-24.jpg
1268,0,pedestrian crossing,closed,1020,946,photo_36_2024-12-07_12-48-02.jpg,dataset_top12\pedestrian crossing\closed\photo_36_2024-12-07_12-48-02.jpg
3183,3,no stopping,opened,960,1280,photo_87_2024-12-18_02-19-24.jpg,dataset_top12\no stopping\opened\photo_87_2024-12-18_02-19-24.jpg
564,0,pedestrian crossing,opened,960,1280,photo_64_2024-12-19_02-04-55.jpg,dataset_top12\pedestrian crossing\opened\photo_64_2024-12-19_02-04-55.jpg
32,0,pedestrian crossing,opened,960,1280,photo_11_2024-12-19_02-04-54.jpg,dataset_top12\pedestrian crossing\opened\photo_11_2024-12-19_02-04-54.jpg
4062,6,left,opened,190,188,photo_38_2024-04-25_12-41-12.jpg,dataset_top12\left\opened\photo_38_2024-04-25_12-41-12.jpg
1748,0,pedestrian crossing,closed,960,1280,photo_5_2024-12-09_12-45-24.jpg,dataset_top12\pedestrian crossing\closed\photo_5_2024-12-09_12-45-24.jpg
4579,8,right,opened,518,648,photo_67_2024-12-19_02-00-05.jpg,dataset_top12\right\opened\photo_67_2024-12-19_02-00-05.jpg
3193,3,no stopping,opened,960,1280,photo_91_2024-12-18_02-19-24.jpg,dataset_top12\no stopping\opened\photo_91_2024-12-18_02-19-24.jpg
51,0,pedestrian crossing,opened,960,1280,photo_13_2024-12-18_13-00-25.jpg,dataset_top12\pedestrian crossing\opened\photo_13_2024-12-18_13-00-25.jpg
5167,11,no entry,closed,578,442,photo_55_2024-12-06_22-25-23.jpg,dataset_top12\no entry\closed\photo_55_2024-12-06_22-25-23.jpg
4643,9,straight,opened,417,471,IMG_0763_9.JPG,dataset_top12\straight\opened\IMG_0763_9.JPG
182,0,pedestrian crossing,opened,960,1280,photo_24_2024-12-18_13-05-57.jpg,dataset_top12\pedestrian crossing\opened\photo_24_2024-12-18_13-05-57.jpg
4756,9,straight,opened,98,88,photo_4_2024-04-25_12-41-12_s_4.jpg,dataset_top12\straight\opened\photo_4_2024-04-25_12-41-12_s_4.jpg
707,0,pedestrian crossing,opened,960,1280,photo_79_2024-12-18_13-06-32.jpg,dataset_top12\pedestrian crossing\opened\photo_79_2024-12-18_13-06-32.jpg
85,0,pedestrian crossing,opened,960,1280,photo_16_2024-12-18_13-05-57.jpg,dataset_top12\pedestrian crossing\opened\photo_16_2024-12-18_13-05-57.jpg
1105,0,pedestrian crossing,closed,1160,1280,photo_20_2024-12-07_12-48-02.jpg,dataset_top12\pedestrian crossing\closed\photo_20_2024-12-07_12-48-02.jpg
5036,11,no entry,opened,960,1280,photo_21_2024-12-18_02-17-59.jpg,dataset_top12\no entry\opened\photo_21_2024-12-18_02-17-59.jpg
2271,1,give way,opened,519,516,photo_54_2024-12-09_12-49-48_1.jpg,dataset_top12\give way\opened\photo_54_2024-12-09_12-49-48_1.jpg
3229,3,no stopping,closed,1778,1805,20241102_120353_1.jpg,dataset_top12\no stopping\closed\20241102_120353_1.jpg
4222,7,stop line,opened,960,844,photo_30_2024-12-18_02-11-31.jpg,dataset_top12\stop line\opened\photo_30_2024-12-18_02-11-31.jpg
4758,9,straight,opened,121,125,photo_4_2024-04-25_12-41-12_st_8.jpg,dataset_top12\straight\opened\photo_4_2024-04-25_12-41-12_st_8.jpg
3516,4,parking place,opened,960,1280,photo_57_2024-12-19_01-59-18.jpg,dataset_top12\parking place\opened\photo_57_2024-12-19_01-59-18.jpg
639,0,pedestrian crossing,opened,960,1280,photo_71_2024-12-19_01-58-39.jpg,dataset_top12\pedestrian crossing\opened\photo_71_2024-12-19_01-58-39.jpg
908,0,pedestrian crossing,closed,4624,3468,20241102_120653.jpg,dataset_top12\pedestrian crossing\closed\20241102_120653.jpg
331,0,pedestrian crossing,opened,960,1280,photo_38_2024-12-18_02-29-08.jpg,dataset_top12\pedestrian crossing\opened\photo_38_2024-12-18_02-29-08.jpg
2440,1,give way,closed,2113,2209,IMG_20241029_181814.jpg,dataset_top12\give way\closed\IMG_20241029_181814.jpg
3354,3,no stopping,closed,1280,560,photo_97_2024-12-05_22-23-25.jpg,dataset_top12\no stopping\closed\photo_97_2024-12-05_22-23-25.jpg
569,0,pedestrian crossing,opened,960,1280,photo_65_2024-12-18_13-00-25.jpg,dataset_top12\pedestrian crossing\opened\photo_65_2024-12-18_13-00-25.jpg
3090,3,no stopping,opened,960,1280,photo_31_2024-12-18_02-29-08.jpg,dataset_top12\no stopping\opened\photo_31_2024-12-18_02-29-08.jpg
4730,9,straight,opened,497,481,photo_38_2024-04-25_12-43-13.jpg,dataset_top12\straight\opened\photo_38_2024-04-25_12-43-13.jpg
854,0,pedestrian crossing,opened,960,1280,photo_96_2024-12-09_12-46-33.jpg,dataset_top12\pedestrian crossing\opened\photo_96_2024-12-09_12-46-33.jpg
2878,2,tow truck,opened,294,281,photo_60_2024-12-18_02-27-47.jpg,dataset_top12\tow truck\opened\photo_60_2024-12-18_02-27-47.jpg
1512,0,pedestrian crossing,closed,960,1280,photo_5278624148517676410_y.jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676410_y.jpg
2397,1,give way,closed,4640,3472,IMG_20241017_160832.jpg,dataset_top12\give way\closed\IMG_20241017_160832.jpg
905,0,pedestrian crossing,closed,2599,2727,20241102_120245.jpg,dataset_top12\pedestrian crossing\closed\20241102_120245.jpg
4185,7,stop line,opened,735,740,photo_15_2024-12-09_12-46-01_1.jpg,dataset_top12\stop line\opened\photo_15_2024-12-09_12-46-01_1.jpg
86,0,pedestrian crossing,opened,960,1280,photo_16_2024-12-18_13-06-32.jpg,dataset_top12\pedestrian crossing\opened\photo_16_2024-12-18_13-06-32.jpg
4344,7,stop line,closed,749,706,photo_22_2024-12-07_12-49-18.jpg,dataset_top12\stop line\closed\photo_22_2024-12-07_12-49-18.jpg
5174,11,no entry,closed,960,1280,photo_84_2024-12-06_22-23-51.jpg,dataset_top12\no entry\closed\photo_84_2024-12-06_22-23-51.jpg
2874,2,tow truck,opened,474,426,photo_59_2024-12-19_00-10-31.jpg,dataset_top12\tow truck\opened\photo_59_2024-12-19_00-10-31.jpg
1222,0,pedestrian crossing,closed,960,1280,photo_31_2024-12-09_12-49-48.jpg,dataset_top12\pedestrian crossing\closed\photo_31_2024-12-09_12-49-48.jpg
1161,0,pedestrian crossing,closed,960,1280,photo_26_2024-12-06_22-25-52.jpg,dataset_top12\pedestrian crossing\closed\photo_26_2024-12-06_22-25-52.jpg
4822,9,straight,closed,960,1280,photo_46_2024-12-06_22-25-52.jpg,dataset_top12\straight\closed\photo_46_2024-12-06_22-25-52.jpg
2413,1,give way,closed,4640,3472,IMG_20241021_175445.jpg,dataset_top12\give way\closed\IMG_20241021_175445.jpg
3147,3,no stopping,opened,572,553,photo_6_2024-12-19_01-58-39.jpg,dataset_top12\no stopping\opened\photo_6_2024-12-19_01-58-39.jpg
