image_id,label,class_name,condition,width,height,filename,relative_path,split
1922,0,pedestrian crossing,closed,960,1280,photo_77_2024-12-05_22-23-10.jpg,dataset_top12\pedestrian crossing\closed\photo_77_2024-12-05_22-23-10.jpg,train
1923,0,pedestrian crossing,closed,960,1280,photo_77_2024-12-05_22-23-25.jpg,dataset_top12\pedestrian crossing\closed\photo_77_2024-12-05_22-23-25.jpg,train
1924,0,pedestrian crossing,closed,960,1280,photo_77_2024-12-06_22-25-52.jpg,dataset_top12\pedestrian crossing\closed\photo_77_2024-12-06_22-25-52.jpg,test
1925,0,pedestrian crossing,closed,952,1280,photo_77_2024-12-07_12-46-52.jpg,dataset_top12\pedestrian crossing\closed\photo_77_2024-12-07_12-46-52.jpg,train
1926,0,pedestrian crossing,closed,960,1280,photo_77_2024-12-07_12-48-02.jpg,dataset_top12\pedestrian crossing\closed\photo_77_2024-12-07_12-48-02.jpg,train
1927,0,pedestrian crossing,closed,819,821,photo_77_2024-12-07_12-48-37.jpg,dataset_top12\pedestrian crossing\closed\photo_77_2024-12-07_12-48-37.jpg,train
1928,0,pedestrian crossing,closed,960,1280,photo_77_2024-12-09_12-46-01.jpg,dataset_top12\pedestrian crossing\closed\photo_77_2024-12-09_12-46-01.jpg,test
1929,0,pedestrian crossing,closed,960,1280,photo_77_2024-12-09_12-46-32.jpg,dataset_top12\pedestrian crossing\closed\photo_77_2024-12-09_12-46-32.jpg,test
1930,0,pedestrian crossing,closed,828,1122,photo_78_2024-10-29_09-42-50.jpg,dataset_top12\pedestrian crossing\closed\photo_78_2024-10-29_09-42-50.jpg,train
1931,0,pedestrian crossing,closed,960,1280,photo_78_2024-10-29_09-53-08.jpg,dataset_top12\pedestrian crossing\closed\photo_78_2024-10-29_09-53-08.jpg,train
1932,0,pedestrian crossing,closed,833,1106,photo_78_2024-10-29_09-53-51.jpg,dataset_top12\pedestrian crossing\closed\photo_78_2024-10-29_09-53-51.jpg,train
1933,0,pedestrian crossing,closed,960,1280,photo_78_2024-10-29_09-54-21.jpg,dataset_top12\pedestrian crossing\closed\photo_78_2024-10-29_09-54-21.jpg,validation
1934,0,pedestrian crossing,closed,960,1280,photo_78_2024-12-05_22-23-10.jpg,dataset_top12\pedestrian crossing\closed\photo_78_2024-12-05_22-23-10.jpg,train
1935,0,pedestrian crossing,closed,960,1280,photo_78_2024-12-05_22-23-25.jpg,dataset_top12\pedestrian crossing\closed\photo_78_2024-12-05_22-23-25.jpg,test
1936,0,pedestrian crossing,closed,1177,1280,photo_78_2024-12-07_12-46-52.jpg,dataset_top12\pedestrian crossing\closed\photo_78_2024-12-07_12-46-52.jpg,train
1937,0,pedestrian crossing,closed,960,1280,photo_78_2024-12-07_12-48-02.jpg,dataset_top12\pedestrian crossing\closed\photo_78_2024-12-07_12-48-02.jpg,train
1938,0,pedestrian crossing,closed,960,1280,photo_78_2024-12-07_12-48-37.jpg,dataset_top12\pedestrian crossing\closed\photo_78_2024-12-07_12-48-37.jpg,train
1939,0,pedestrian crossing,closed,960,1280,photo_78_2024-12-07_12-51-07.jpg,dataset_top12\pedestrian crossing\closed\photo_78_2024-12-07_12-51-07.jpg,train
1940,0,pedestrian crossing,closed,825,1127,photo_79_2024-10-29_09-42-50.jpg,dataset_top12\pedestrian crossing\closed\photo_79_2024-10-29_09-42-50.jpg,train
1941,0,pedestrian crossing,closed,960,1280,photo_79_2024-10-29_09-53-08.jpg,dataset_top12\pedestrian crossing\closed\photo_79_2024-10-29_09-53-08.jpg,validation
1942,0,pedestrian crossing,closed,960,1280,photo_79_2024-10-29_09-53-51.jpg,dataset_top12\pedestrian crossing\closed\photo_79_2024-10-29_09-53-51.jpg,validation
1943,0,pedestrian crossing,closed,960,1280,photo_79_2024-12-05_22-23-10.jpg,dataset_top12\pedestrian crossing\closed\photo_79_2024-12-05_22-23-10.jpg,validation
1944,0,pedestrian crossing,closed,501,467,photo_79_2024-12-07_12-47-32_1.jpg,dataset_top12\pedestrian crossing\closed\photo_79_2024-12-07_12-47-32_1.jpg,train
1945,0,pedestrian crossing,closed,960,1280,photo_79_2024-12-07_12-48-02.jpg,dataset_top12\pedestrian crossing\closed\photo_79_2024-12-07_12-48-02.jpg,validation
1946,0,pedestrian crossing,closed,960,1280,photo_79_2024-12-07_12-51-07.jpg,dataset_top12\pedestrian crossing\closed\photo_79_2024-12-07_12-51-07.jpg,train
1947,0,pedestrian crossing,closed,960,1280,photo_7_2024-10-29_09-42-50.jpg,dataset_top12\pedestrian crossing\closed\photo_7_2024-10-29_09-42-50.jpg,test
1948,0,pedestrian crossing,closed,960,1280,photo_7_2024-10-29_09-53-08.jpg,dataset_top12\pedestrian crossing\closed\photo_7_2024-10-29_09-53-08.jpg,train
1949,0,pedestrian crossing,closed,960,1280,photo_7_2024-10-29_09-53-51.jpg,dataset_top12\pedestrian crossing\closed\photo_7_2024-10-29_09-53-51.jpg,test
1950,0,pedestrian crossing,closed,960,1280,photo_7_2024-10-29_09-54-37.jpg,dataset_top12\pedestrian crossing\closed\photo_7_2024-10-29_09-54-37.jpg,train
1951,0,pedestrian crossing,closed,960,1280,photo_7_2024-12-05_22-22-53.jpg,dataset_top12\pedestrian crossing\closed\photo_7_2024-12-05_22-22-53.jpg,train
1952,0,pedestrian crossing,closed,960,1280,photo_7_2024-12-05_22-23-10.jpg,dataset_top12\pedestrian crossing\closed\photo_7_2024-12-05_22-23-10.jpg,validation
1953,0,pedestrian crossing,closed,960,1280,photo_7_2024-12-06_22-23-51.jpg,dataset_top12\pedestrian crossing\closed\photo_7_2024-12-06_22-23-51.jpg,train
1954,0,pedestrian crossing,closed,960,1280,photo_7_2024-12-07_12-48-36.jpg,dataset_top12\pedestrian crossing\closed\photo_7_2024-12-07_12-48-36.jpg,validation
1955,0,pedestrian crossing,closed,960,1280,photo_7_2024-12-07_12-51-07.jpg,dataset_top12\pedestrian crossing\closed\photo_7_2024-12-07_12-51-07.jpg,test
1956,0,pedestrian crossing,closed,960,1280,photo_7_2024-12-09_12-45-24.jpg,dataset_top12\pedestrian crossing\closed\photo_7_2024-12-09_12-45-24.jpg,train
1957,0,pedestrian crossing,closed,960,1280,photo_7_2024-12-18_02-36-53.jpg,dataset_top12\pedestrian crossing\closed\photo_7_2024-12-18_02-36-53.jpg,train
1958,0,pedestrian crossing,closed,960,1280,photo_7_2024-12-19_00-11-08.jpg,dataset_top12\pedestrian crossing\closed\photo_7_2024-12-19_00-11-08.jpg,train
1959,0,pedestrian crossing,closed,848,1112,photo_80_2024-10-29_09-53-51.jpg,dataset_top12\pedestrian crossing\closed\photo_80_2024-10-29_09-53-51.jpg,train
1960,0,pedestrian crossing,closed,960,1280,photo_80_2024-10-29_09-54-21.jpg,dataset_top12\pedestrian crossing\closed\photo_80_2024-10-29_09-54-21.jpg,test
1961,0,pedestrian crossing,closed,960,1280,photo_80_2024-12-05_22-22-53.jpg,dataset_top12\pedestrian crossing\closed\photo_80_2024-12-05_22-22-53.jpg,train
1962,0,pedestrian crossing,closed,960,1280,photo_80_2024-12-05_22-23-10.jpg,dataset_top12\pedestrian crossing\closed\photo_80_2024-12-05_22-23-10.jpg,train
1963,0,pedestrian crossing,closed,960,1280,photo_80_2024-12-06_22-24-22.jpg,dataset_top12\pedestrian crossing\closed\photo_80_2024-12-06_22-24-22.jpg,train
1964,0,pedestrian crossing,closed,1131,1280,photo_80_2024-12-07_12-46-52.jpg,dataset_top12\pedestrian crossing\closed\photo_80_2024-12-07_12-46-52.jpg,train
1965,0,pedestrian crossing,closed,960,1280,photo_80_2024-12-07_12-48-37.jpg,dataset_top12\pedestrian crossing\closed\photo_80_2024-12-07_12-48-37.jpg,validation
1966,0,pedestrian crossing,closed,960,1280,photo_80_2024-12-07_12-49-18.jpg,dataset_top12\pedestrian crossing\closed\photo_80_2024-12-07_12-49-18.jpg,train
1967,0,pedestrian crossing,closed,960,1280,photo_80_2024-12-09_12-46-01.jpg,dataset_top12\pedestrian crossing\closed\photo_80_2024-12-09_12-46-01.jpg,train
1968,0,pedestrian crossing,closed,960,1280,photo_81_2024-10-29_09-53-08.jpg,dataset_top12\pedestrian crossing\closed\photo_81_2024-10-29_09-53-08.jpg,train
1969,0,pedestrian crossing,closed,959,1280,photo_81_2024-10-29_09-53-51.jpg,dataset_top12\pedestrian crossing\closed\photo_81_2024-10-29_09-53-51.jpg,validation
1970,0,pedestrian crossing,closed,960,1280,photo_81_2024-10-29_09-54-21.jpg,dataset_top12\pedestrian crossing\closed\photo_81_2024-10-29_09-54-21.jpg,test
1971,0,pedestrian crossing,closed,960,1280,photo_81_2024-12-05_22-23-10.jpg,dataset_top12\pedestrian crossing\closed\photo_81_2024-12-05_22-23-10.jpg,train
1972,0,pedestrian crossing,closed,960,1280,photo_81_2024-12-06_22-24-22.jpg,dataset_top12\pedestrian crossing\closed\photo_81_2024-12-06_22-24-22.jpg,train
1973,0,pedestrian crossing,closed,960,1280,photo_81_2024-12-06_22-24-57.jpg,dataset_top12\pedestrian crossing\closed\photo_81_2024-12-06_22-24-57.jpg,test
1974,0,pedestrian crossing,closed,960,1280,photo_81_2024-12-06_22-25-52.jpg,dataset_top12\pedestrian crossing\closed\photo_81_2024-12-06_22-25-52.jpg,validation
1975,0,pedestrian crossing,closed,1240,1280,photo_81_2024-12-07_12-46-52.jpg,dataset_top12\pedestrian crossing\closed\photo_81_2024-12-07_12-46-52.jpg,train
1976,0,pedestrian crossing,closed,469,469,photo_81_2024-12-07_12-47-32_1.jpg,dataset_top12\pedestrian crossing\closed\photo_81_2024-12-07_12-47-32_1.jpg,test
1977,0,pedestrian crossing,closed,960,1280,photo_81_2024-12-07_12-49-18.jpg,dataset_top12\pedestrian crossing\closed\photo_81_2024-12-07_12-49-18.jpg,test
1978,0,pedestrian crossing,closed,960,1280,photo_82_2024-10-29_09-53-08.jpg,dataset_top12\pedestrian crossing\closed\photo_82_2024-10-29_09-53-08.jpg,train
1979,0,pedestrian crossing,closed,960,1011,photo_82_2024-10-29_09-53-51.jpg,dataset_top12\pedestrian crossing\closed\photo_82_2024-10-29_09-53-51.jpg,validation
1980,0,pedestrian crossing,closed,960,1280,photo_82_2024-10-29_09-54-21.jpg,dataset_top12\pedestrian crossing\closed\photo_82_2024-10-29_09-54-21.jpg,train
1981,0,pedestrian crossing,closed,960,1280,photo_82_2024-12-06_22-24-22.jpg,dataset_top12\pedestrian crossing\closed\photo_82_2024-12-06_22-24-22.jpg,test
1982,0,pedestrian crossing,closed,960,1280,photo_82_2024-12-06_22-25-52.jpg,dataset_top12\pedestrian crossing\closed\photo_82_2024-12-06_22-25-52.jpg,test
1983,0,pedestrian crossing,closed,1241,1280,photo_82_2024-12-07_12-46-52.jpg,dataset_top12\pedestrian crossing\closed\photo_82_2024-12-07_12-46-52.jpg,train
1984,0,pedestrian crossing,closed,808,808,photo_82_2024-12-07_12-48-02.jpg,dataset_top12\pedestrian crossing\closed\photo_82_2024-12-07_12-48-02.jpg,test
1985,0,pedestrian crossing,closed,960,1280,photo_82_2024-12-07_12-48-37.jpg,dataset_top12\pedestrian crossing\closed\photo_82_2024-12-07_12-48-37.jpg,validation
1986,0,pedestrian crossing,closed,960,1280,photo_82_2024-12-07_12-49-18.jpg,dataset_top12\pedestrian crossing\closed\photo_82_2024-12-07_12-49-18.jpg,train
1987,0,pedestrian crossing,closed,960,1280,photo_82_2024-12-07_12-51-07.jpg,dataset_top12\pedestrian crossing\closed\photo_82_2024-12-07_12-51-07.jpg,train
1988,0,pedestrian crossing,closed,960,1280,photo_83_2024-10-29_09-53-08.jpg,dataset_top12\pedestrian crossing\closed\photo_83_2024-10-29_09-53-08.jpg,validation
1989,0,pedestrian crossing,closed,960,1130,photo_83_2024-10-29_09-53-51.jpg,dataset_top12\pedestrian crossing\closed\photo_83_2024-10-29_09-53-51.jpg,train
1990,0,pedestrian crossing,closed,960,1280,photo_83_2024-10-29_09-54-21.jpg,dataset_top12\pedestrian crossing\closed\photo_83_2024-10-29_09-54-21.jpg,train
1991,0,pedestrian crossing,closed,960,1280,photo_83_2024-12-05_22-23-10.jpg,dataset_top12\pedestrian crossing\closed\photo_83_2024-12-05_22-23-10.jpg,train
1992,0,pedestrian crossing,closed,960,1280,photo_83_2024-12-06_22-24-22.jpg,dataset_top12\pedestrian crossing\closed\photo_83_2024-12-06_22-24-22.jpg,validation
1993,0,pedestrian crossing,closed,960,1280,photo_83_2024-12-06_22-25-52.jpg,dataset_top12\pedestrian crossing\closed\photo_83_2024-12-06_22-25-52.jpg,train
1994,0,pedestrian crossing,closed,1280,1256,photo_83_2024-12-07_12-46-52.jpg,dataset_top12\pedestrian crossing\closed\photo_83_2024-12-07_12-46-52.jpg,train
1995,0,pedestrian crossing,closed,960,1280,photo_83_2024-12-07_12-48-02.jpg,dataset_top12\pedestrian crossing\closed\photo_83_2024-12-07_12-48-02.jpg,train
1996,0,pedestrian crossing,closed,835,1135,photo_84_2024-10-29_09-42-50.jpg,dataset_top12\pedestrian crossing\closed\photo_84_2024-10-29_09-42-50.jpg,train
1997,0,pedestrian crossing,closed,960,1280,photo_84_2024-10-29_09-53-08.jpg,dataset_top12\pedestrian crossing\closed\photo_84_2024-10-29_09-53-08.jpg,train
1998,0,pedestrian crossing,closed,960,1280,photo_84_2024-10-29_09-53-51.jpg,dataset_top12\pedestrian crossing\closed\photo_84_2024-10-29_09-53-51.jpg,train
1999,0,pedestrian crossing,closed,960,1280,photo_84_2024-12-05_22-22-53.jpg,dataset_top12\pedestrian crossing\closed\photo_84_2024-12-05_22-22-53.jpg,train
2000,0,pedestrian crossing,closed,960,1280,photo_84_2024-12-05_22-23-10.jpg,dataset_top12\pedestrian crossing\closed\photo_84_2024-12-05_22-23-10.jpg,test
2001,0,pedestrian crossing,closed,960,1280,photo_84_2024-12-06_22-24-22.jpg,dataset_top12\pedestrian crossing\closed\photo_84_2024-12-06_22-24-22.jpg,train
2002,0,pedestrian crossing,closed,960,1280,photo_84_2024-12-06_22-25-52.jpg,dataset_top12\pedestrian crossing\closed\photo_84_2024-12-06_22-25-52.jpg,train
2003,0,pedestrian crossing,closed,1280,1264,photo_84_2024-12-07_12-46-52.jpg,dataset_top12\pedestrian crossing\closed\photo_84_2024-12-07_12-46-52.jpg,train
2004,0,pedestrian crossing,closed,464,464,photo_84_2024-12-07_12-48-37.jpg,dataset_top12\pedestrian crossing\closed\photo_84_2024-12-07_12-48-37.jpg,train
2005,0,pedestrian crossing,closed,835,1129,photo_85_2024-10-29_09-42-50.jpg,dataset_top12\pedestrian crossing\closed\photo_85_2024-10-29_09-42-50.jpg,test
2006,0,pedestrian crossing,closed,960,1280,photo_85_2024-10-29_09-53-08.jpg,dataset_top12\pedestrian crossing\closed\photo_85_2024-10-29_09-53-08.jpg,train
2007,0,pedestrian crossing,closed,960,1280,photo_85_2024-10-29_09-53-51.jpg,dataset_top12\pedestrian crossing\closed\photo_85_2024-10-29_09-53-51.jpg,train
2008,0,pedestrian crossing,closed,960,1280,photo_85_2024-10-29_09-54-21.jpg,dataset_top12\pedestrian crossing\closed\photo_85_2024-10-29_09-54-21.jpg,train
2009,0,pedestrian crossing,closed,960,1280,photo_85_2024-12-05_22-23-10.jpg,dataset_top12\pedestrian crossing\closed\photo_85_2024-12-05_22-23-10.jpg,train
2010,0,pedestrian crossing,closed,960,1280,photo_85_2024-12-06_22-24-22.jpg,dataset_top12\pedestrian crossing\closed\photo_85_2024-12-06_22-24-22.jpg,train
2011,0,pedestrian crossing,closed,960,1280,photo_85_2024-12-06_22-25-52.jpg,dataset_top12\pedestrian crossing\closed\photo_85_2024-12-06_22-25-52.jpg,train
2012,0,pedestrian crossing,closed,1054,1280,photo_85_2024-12-07_12-46-52.jpg,dataset_top12\pedestrian crossing\closed\photo_85_2024-12-07_12-46-52.jpg,train
2013,0,pedestrian crossing,closed,960,1280,photo_85_2024-12-07_12-51-07.jpg,dataset_top12\pedestrian crossing\closed\photo_85_2024-12-07_12-51-07.jpg,train
2014,0,pedestrian crossing,closed,960,1280,photo_85_2024-12-09_12-46-33.jpg,dataset_top12\pedestrian crossing\closed\photo_85_2024-12-09_12-46-33.jpg,train
2015,0,pedestrian crossing,closed,960,1280,photo_85_2024-12-09_12-49-48.jpg,dataset_top12\pedestrian crossing\closed\photo_85_2024-12-09_12-49-48.jpg,train
2016,0,pedestrian crossing,closed,837,1125,photo_86_2024-10-29_09-42-50.jpg,dataset_top12\pedestrian crossing\closed\photo_86_2024-10-29_09-42-50.jpg,test
2017,0,pedestrian crossing,closed,960,1280,photo_86_2024-10-29_09-53-08.jpg,dataset_top12\pedestrian crossing\closed\photo_86_2024-10-29_09-53-08.jpg,test
2018,0,pedestrian crossing,closed,960,1280,photo_86_2024-10-29_09-53-51.jpg,dataset_top12\pedestrian crossing\closed\photo_86_2024-10-29_09-53-51.jpg,validation
2019,0,pedestrian crossing,closed,960,1280,photo_86_2024-10-29_09-54-21.jpg,dataset_top12\pedestrian crossing\closed\photo_86_2024-10-29_09-54-21.jpg,train
2020,0,pedestrian crossing,closed,960,1280,photo_86_2024-12-05_22-22-53.jpg,dataset_top12\pedestrian crossing\closed\photo_86_2024-12-05_22-22-53.jpg,train
2021,0,pedestrian crossing,closed,960,1280,photo_86_2024-12-05_22-23-10.jpg,dataset_top12\pedestrian crossing\closed\photo_86_2024-12-05_22-23-10.jpg,train
2022,0,pedestrian crossing,closed,960,1280,photo_86_2024-12-06_22-24-57.jpg,dataset_top12\pedestrian crossing\closed\photo_86_2024-12-06_22-24-57.jpg,train
2023,0,pedestrian crossing,closed,1117,1280,photo_86_2024-12-07_12-46-52.jpg,dataset_top12\pedestrian crossing\closed\photo_86_2024-12-07_12-46-52.jpg,train
2024,0,pedestrian crossing,closed,960,1280,photo_86_2024-12-07_12-48-02.jpg,dataset_top12\pedestrian crossing\closed\photo_86_2024-12-07_12-48-02.jpg,validation
2025,0,pedestrian crossing,closed,860,862,photo_86_2024-12-07_12-48-37.jpg,dataset_top12\pedestrian crossing\closed\photo_86_2024-12-07_12-48-37.jpg,test
2026,0,pedestrian crossing,closed,960,1280,photo_86_2024-12-07_12-49-18.jpg,dataset_top12\pedestrian crossing\closed\photo_86_2024-12-07_12-49-18.jpg,train
2027,0,pedestrian crossing,closed,960,1280,photo_86_2024-12-18_02-36-53.jpg,dataset_top12\pedestrian crossing\closed\photo_86_2024-12-18_02-36-53.jpg,train
2028,0,pedestrian crossing,closed,960,1280,photo_87_2024-10-29_09-53-08.jpg,dataset_top12\pedestrian crossing\closed\photo_87_2024-10-29_09-53-08.jpg,train
2029,0,pedestrian crossing,closed,960,1280,photo_87_2024-10-29_09-53-51.jpg,dataset_top12\pedestrian crossing\closed\photo_87_2024-10-29_09-53-51.jpg,train
2030,0,pedestrian crossing,closed,960,1280,photo_87_2024-10-29_09-54-21.jpg,dataset_top12\pedestrian crossing\closed\photo_87_2024-10-29_09-54-21.jpg,train
2031,0,pedestrian crossing,closed,960,1280,photo_87_2024-12-05_22-22-53.jpg,dataset_top12\pedestrian crossing\closed\photo_87_2024-12-05_22-22-53.jpg,train
2032,0,pedestrian crossing,closed,960,1280,photo_87_2024-12-06_22-24-22.jpg,dataset_top12\pedestrian crossing\closed\photo_87_2024-12-06_22-24-22.jpg,test
2033,0,pedestrian crossing,closed,960,1280,photo_87_2024-12-06_22-24-57.jpg,dataset_top12\pedestrian crossing\closed\photo_87_2024-12-06_22-24-57.jpg,test
2034,0,pedestrian crossing,closed,960,1280,photo_87_2024-12-07_12-48-02.jpg,dataset_top12\pedestrian crossing\closed\photo_87_2024-12-07_12-48-02.jpg,train
2035,0,pedestrian crossing,closed,960,1280,photo_87_2024-12-07_12-48-37.jpg,dataset_top12\pedestrian crossing\closed\photo_87_2024-12-07_12-48-37.jpg,validation
2036,0,pedestrian crossing,closed,914,1037,photo_87_2024-12-07_12-49-18.jpg,dataset_top12\pedestrian crossing\closed\photo_87_2024-12-07_12-49-18.jpg,validation
2037,0,pedestrian crossing,closed,960,1280,photo_88_2024-10-29_09-53-08.jpg,dataset_top12\pedestrian crossing\closed\photo_88_2024-10-29_09-53-08.jpg,train
2038,0,pedestrian crossing,closed,960,1280,photo_88_2024-10-29_09-54-21.jpg,dataset_top12\pedestrian crossing\closed\photo_88_2024-10-29_09-54-21.jpg,train
2039,0,pedestrian crossing,closed,1280,1003,photo_88_2024-12-05_22-23-10.jpg,dataset_top12\pedestrian crossing\closed\photo_88_2024-12-05_22-23-10.jpg,train
2040,0,pedestrian crossing,closed,960,1280,photo_88_2024-12-06_22-24-22.jpg,dataset_top12\pedestrian crossing\closed\photo_88_2024-12-06_22-24-22.jpg,test
2041,0,pedestrian crossing,closed,1202,1280,photo_88_2024-12-07_12-46-52.jpg,dataset_top12\pedestrian crossing\closed\photo_88_2024-12-07_12-46-52.jpg,train
2042,0,pedestrian crossing,closed,960,1280,photo_88_2024-12-07_12-48-02.jpg,dataset_top12\pedestrian crossing\closed\photo_88_2024-12-07_12-48-02.jpg,validation
2043,0,pedestrian crossing,closed,960,1280,photo_88_2024-12-07_12-48-37.jpg,dataset_top12\pedestrian crossing\closed\photo_88_2024-12-07_12-48-37.jpg,train
2044,0,pedestrian crossing,closed,916,986,photo_88_2024-12-07_12-49-18.jpg,dataset_top12\pedestrian crossing\closed\photo_88_2024-12-07_12-49-18.jpg,train
2045,0,pedestrian crossing,closed,960,1280,photo_89_2024-10-29_09-53-08.jpg,dataset_top12\pedestrian crossing\closed\photo_89_2024-10-29_09-53-08.jpg,train
2046,0,pedestrian crossing,closed,759,764,photo_89_2024-10-29_09-53-51.jpg,dataset_top12\pedestrian crossing\closed\photo_89_2024-10-29_09-53-51.jpg,train
2047,0,pedestrian crossing,closed,960,1280,photo_89_2024-10-29_09-54-21.jpg,dataset_top12\pedestrian crossing\closed\photo_89_2024-10-29_09-54-21.jpg,test
2048,0,pedestrian crossing,closed,960,1280,photo_89_2024-12-05_22-23-10.jpg,dataset_top12\pedestrian crossing\closed\photo_89_2024-12-05_22-23-10.jpg,validation
2049,0,pedestrian crossing,closed,960,1280,photo_89_2024-12-06_22-24-22.jpg,dataset_top12\pedestrian crossing\closed\photo_89_2024-12-06_22-24-22.jpg,test
2050,0,pedestrian crossing,closed,1280,1252,photo_89_2024-12-07_12-46-52.jpg,dataset_top12\pedestrian crossing\closed\photo_89_2024-12-07_12-46-52.jpg,train
2051,0,pedestrian crossing,closed,1280,1216,photo_89_2024-12-07_12-48-02.jpg,dataset_top12\pedestrian crossing\closed\photo_89_2024-12-07_12-48-02.jpg,validation
2052,0,pedestrian crossing,closed,960,1280,photo_89_2024-12-07_12-49-18.jpg,dataset_top12\pedestrian crossing\closed\photo_89_2024-12-07_12-49-18.jpg,test
2053,0,pedestrian crossing,closed,960,1280,photo_89_2024-12-07_12-51-07.jpg,dataset_top12\pedestrian crossing\closed\photo_89_2024-12-07_12-51-07.jpg,train
2054,0,pedestrian crossing,closed,960,1280,photo_8_2024-10-29_09-42-50.jpg,dataset_top12\pedestrian crossing\closed\photo_8_2024-10-29_09-42-50.jpg,validation
2055,0,pedestrian crossing,closed,960,1280,photo_8_2024-10-29_09-53-08.jpg,dataset_top12\pedestrian crossing\closed\photo_8_2024-10-29_09-53-08.jpg,train
2056,0,pedestrian crossing,closed,960,1280,photo_8_2024-10-29_09-53-51.jpg,dataset_top12\pedestrian crossing\closed\photo_8_2024-10-29_09-53-51.jpg,train
2057,0,pedestrian crossing,closed,960,1280,photo_8_2024-10-29_09-54-21.jpg,dataset_top12\pedestrian crossing\closed\photo_8_2024-10-29_09-54-21.jpg,train
2058,0,pedestrian crossing,closed,960,1280,photo_8_2024-10-29_09-54-37.jpg,dataset_top12\pedestrian crossing\closed\photo_8_2024-10-29_09-54-37.jpg,validation
2059,0,pedestrian crossing,closed,960,1280,photo_8_2024-12-05_22-22-53.jpg,dataset_top12\pedestrian crossing\closed\photo_8_2024-12-05_22-22-53.jpg,validation
2060,0,pedestrian crossing,closed,1280,779,photo_8_2024-12-05_22-23-10.jpg,dataset_top12\pedestrian crossing\closed\photo_8_2024-12-05_22-23-10.jpg,train
2061,0,pedestrian crossing,closed,960,1280,photo_8_2024-12-06_22-23-51.jpg,dataset_top12\pedestrian crossing\closed\photo_8_2024-12-06_22-23-51.jpg,test
2062,0,pedestrian crossing,closed,960,1280,photo_8_2024-12-07_12-48-36.jpg,dataset_top12\pedestrian crossing\closed\photo_8_2024-12-07_12-48-36.jpg,train
2063,0,pedestrian crossing,closed,1280,837,photo_8_2024-12-07_12-49-18.jpg,dataset_top12\pedestrian crossing\closed\photo_8_2024-12-07_12-49-18.jpg,test
2064,0,pedestrian crossing,closed,960,1280,photo_8_2024-12-09_12-45-24.jpg,dataset_top12\pedestrian crossing\closed\photo_8_2024-12-09_12-45-24.jpg,train
2065,0,pedestrian crossing,closed,960,1280,photo_8_2024-12-18_02-36-53.jpg,dataset_top12\pedestrian crossing\closed\photo_8_2024-12-18_02-36-53.jpg,train
2066,0,pedestrian crossing,closed,960,1280,photo_90_2024-10-29_09-53-08.jpg,dataset_top12\pedestrian crossing\closed\photo_90_2024-10-29_09-53-08.jpg,train
2067,0,pedestrian crossing,closed,960,1280,photo_90_2024-10-29_09-53-51.jpg,dataset_top12\pedestrian crossing\closed\photo_90_2024-10-29_09-53-51.jpg,train
2068,0,pedestrian crossing,closed,960,1280,photo_90_2024-10-29_09-54-21.jpg,dataset_top12\pedestrian crossing\closed\photo_90_2024-10-29_09-54-21.jpg,test
2069,0,pedestrian crossing,closed,960,1280,photo_90_2024-12-05_22-22-53.jpg,dataset_top12\pedestrian crossing\closed\photo_90_2024-12-05_22-22-53.jpg,train
2070,0,pedestrian crossing,closed,960,1280,photo_90_2024-12-05_22-23-10.jpg,dataset_top12\pedestrian crossing\closed\photo_90_2024-12-05_22-23-10.jpg,test
2071,0,pedestrian crossing,closed,703,754,photo_90_2024-12-07_12-46-52.jpg,dataset_top12\pedestrian crossing\closed\photo_90_2024-12-07_12-46-52.jpg,train
2072,0,pedestrian crossing,closed,960,1280,photo_90_2024-12-07_12-49-18.jpg,dataset_top12\pedestrian crossing\closed\photo_90_2024-12-07_12-49-18.jpg,train
2073,0,pedestrian crossing,closed,960,1280,photo_91_2024-10-29_09-53-08.jpg,dataset_top12\pedestrian crossing\closed\photo_91_2024-10-29_09-53-08.jpg,train
2074,0,pedestrian crossing,closed,960,1280,photo_91_2024-10-29_09-54-21.jpg,dataset_top12\pedestrian crossing\closed\photo_91_2024-10-29_09-54-21.jpg,train
2075,0,pedestrian crossing,closed,960,1280,photo_91_2024-12-05_22-22-53.jpg,dataset_top12\pedestrian crossing\closed\photo_91_2024-12-05_22-22-53.jpg,test
2076,0,pedestrian crossing,closed,960,1280,photo_91_2024-12-05_22-23-10.jpg,dataset_top12\pedestrian crossing\closed\photo_91_2024-12-05_22-23-10.jpg,train
2077,0,pedestrian crossing,closed,1160,1280,photo_91_2024-12-07_12-46-52.jpg,dataset_top12\pedestrian crossing\closed\photo_91_2024-12-07_12-46-52.jpg,test
2078,0,pedestrian crossing,closed,960,1280,photo_91_2024-12-07_12-48-02.jpg,dataset_top12\pedestrian crossing\closed\photo_91_2024-12-07_12-48-02.jpg,train
2079,0,pedestrian crossing,closed,960,1280,photo_91_2024-12-07_12-48-37.jpg,dataset_top12\pedestrian crossing\closed\photo_91_2024-12-07_12-48-37.jpg,train
2080,0,pedestrian crossing,closed,960,1280,photo_91_2024-12-07_12-51-07.jpg,dataset_top12\pedestrian crossing\closed\photo_91_2024-12-07_12-51-07.jpg,train
2081,0,pedestrian crossing,closed,819,1116,photo_92_2024-10-29_09-42-50.jpg,dataset_top12\pedestrian crossing\closed\photo_92_2024-10-29_09-42-50.jpg,train
